ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Days_Since_Enrolled,Frequency,Monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,Customer_segment,Kidhome_transformed,MntWines_transformed,MntFruits_transformed,MntMeatProducts_transformed,MntFishProducts_transformed,MntSweetProducts_transformed,MntGoldProds_transformed,NumDealsPurchases_transformed,NumWebPurchases_transformed,NumCatalogPurchases_transformed,NumStorePurchases_transformed,Has_Children,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD
6609,1966,Graduation,Widow,27038.0,0,0,2012-09-18,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,48,809,7,107,2,1,2,21,35.48094373865699,21.47045557059089,21.475298894653733,1.18,At Risk,0.0,1.0,3.295836866004329,3.258096538021482,2.8903717578961645,3.1780538303479458,2.772588722239781,0.5839432579994446,1.7320508075688772,1.0,1.7320508075688772,0,False,False,False,False,True,False,False,True,False,False
6963,1947,Graduation,Single,77457.0,0,0,2014-05-03,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,67,217,18,1157,1,4,4,14,14.224137931034484,62.56202074875959,62.57613354387548,2.77,Low Value Customers,0.0,25.98076211353316,2.4849066497880004,5.993961427306569,2.772588722239781,3.828641396489095,2.4849066497880004,0.5839432579994446,1.4142135623730951,1.8171205928321397,3.1622776601683795,0,False,False,True,False,False,False,False,True,False,False
4440,1964,Master,Married,64100.0,0,1,2013-10-09,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,50,423,18,546,1,4,3,14,6.261343012704174,62.56202074875959,62.57613354387548,2.71,Low Value Customers,0.0,22.56102834535696,0.0,3.332204510175204,0.0,0.0,2.3978952727983707,0.5839432579994446,2.8284271247461903,1.5874010519681994,2.449489742783178,1,False,True,False,False,False,False,False,False,True,False
1379,1992,Master,Together,42670.0,0,0,2013-04-27,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,22,588,11,241,5,2,3,52,87.3638838475499,38.768606224627874,38.77735168057749,2.3,Low Value Customers,0.0,12.409673645990855,1.0986122886681098,3.8501476017100575,3.044522437723423,1.6094379124341005,2.772588722239781,0.5839432579994446,2.0,1.4422495703074083,2.0,0,False,False,False,True,False,False,False,False,True,False
10032,1976,Graduation,Divorced,12571.0,1,0,2014-01-18,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,38,322,11,53,1,2,1,12,13.22595281306715,38.768606224627874,38.77735168057749,1.75,At Risk,1.0,1.7320508075688772,1.791759469228055,2.70805020110221,1.0986122886681098,2.5649493574615367,2.8903717578961645,1.098158439308463,1.7320508075688772,1.259921049894873,1.7320508075688772,1,True,False,False,False,False,False,False,True,False,False
2826,1967,Graduation,Married,22574.0,2,1,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,47,404,7,37,4,1,1,41,71.50635208711434,21.47045557059089,21.475298894653733,1.45,At Risk,1.4142135623730951,5.0,0.0,2.19722457733622,1.0986122886681098,0.0,1.0986122886681098,0.8412383821602403,1.4142135623730951,1.0,1.7320508075688772,1,False,True,False,False,False,False,False,True,False,False
2437,1989,Graduation,Married,52169.74977578475,0,0,2013-03-06,69,861,138,461,60,30,61,1,6,5,12,3,0,1,0,1,0,0,0,25,640,24,1611,2,5,5,25,30.648820326678766,86.71628326567433,86.73584480036092,3.92,Medium Value Customer,0.0,29.34280150224242,4.934473933130692,6.135564891081739,4.110873864173311,3.4339872044851463,4.127134385045092,0.5839432579994446,2.449489742783178,1.8171205928321397,3.4641016151377544,0,False,True,False,False,False,False,False,True,False,False
6320,1976,Master,Single,70893.0,0,0,2013-06-02,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,38,552,23,1508,3,5,5,35,57.80399274047186,83.49120433017592,83.51003834874803,3.98,Medium Value Customer,0.0,27.712812921102035,3.80666248977032,6.331501849893691,4.356708826689592,3.80666248977032,2.70805020110221,0.5839432579994446,2.449489742783178,1.9129311827723887,3.1622776601683795,0,False,False,True,False,False,False,False,False,True,False
3050,1966,Graduation,Married,54198.0,1,1,2013-12-17,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,48,354,16,235,5,3,3,53,86.22958257713249,53.33784393324312,53.34987593052109,2.91,Low Value Customers,1.0,13.601470508735444,0.0,3.367295829986474,1.3862943611198906,1.0986122886681098,2.8903717578961645,1.234306082822791,1.7320508075688772,1.259921049894873,2.449489742783178,1,False,True,False,False,False,False,False,True,False,False
231,1956,Master,Together,28839.0,1,1,2014-11-03,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,58,33,7,32,1,1,1,11,13.22595281306715,21.47045557059089,21.475298894653733,1.01,At Risk,1.0,4.898979485566356,0.0,2.079441541679836,0.0,0.0,0.6931471805599453,0.8412383821602403,1.4142135623730951,1.0,1.7320508075688772,1,False,False,False,True,False,False,False,False,True,False
2392,1972,Graduation,Married,40321.0,1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,42,495,8,102,3,2,2,32,40.131578947368425,26.95083446098331,26.956914053688248,1.45,At Risk,1.0,6.6332495807108,1.6094379124341005,3.091042453358316,1.9459101490553128,0.0,3.332204510175204,0.8412383821602403,1.7320508075688772,1.0,1.7320508075688772,1,False,True,False,False,False,False,False,True,False,False
9478,1985,Graduation,Single,66503.0,1,0,2012-08-14,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,29,844,15,401,4,3,3,43,68.98820326678766,49.48128101037438,49.49244304083014,2.62,Low Value Customers,1.0,9.539392014169456,4.174387269895637,4.859812404361672,4.189654742026425,1.3862943611198906,3.9318256327243257,0.8412383821602403,2.0,1.5874010519681994,2.449489742783178,1,False,False,True,False,False,False,False,True,False,False
113,1951,Graduation,Married,30833.0,1,1,2013-07-16,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,63,508,6,28,4,1,1,41,66.1070780399274,15.358592692828148,15.362057297541169,1.15,At Risk,1.0,3.3166247903554,0.0,2.079441541679836,1.3862943611198906,0.6931471805599453,1.9459101490553128,0.8412383821602403,1.0,1.0,1.7320508075688772,1,False,True,False,False,False,False,False,True,False,False
2863,1970,Graduation,Single,52169.74977578475,1,2,2013-08-23,67,738,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,0,44,470,21,1052,2,4,4,24,32.50907441016334,75.19170049616599,75.2086623054365,3.44,Medium Value Customer,1.0,27.16615541441225,3.044522437723423,5.153291594497779,3.970291913552122,3.9318256327243257,3.044522437723423,1.234306082822791,1.4142135623730951,1.5874010519681994,3.1622776601683795,1,False,False,True,False,False,False,False,True,False,False
1802,1971,Graduation,Married,64795.0,0,1,2013-01-17,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,43,688,21,680,4,4,4,44,77.2005444646098,75.19170049616599,75.2086623054365,3.78,Medium Value Customer,0.0,20.29778313018444,1.791759469228055,4.787491742782046,3.6635616461296463,3.4011973816621555,4.356708826689592,0.994099345357619,1.7320508075688772,1.5874010519681994,3.4641016151377544,1,False,True,False,False,False,False,False,True,False,False
520,1974,Graduation,Married,34421.0,1,0,2013-01-07,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,40,698,4,30,1,1,1,11,18.28493647912886,3.202525935949481,3.203248364538687,0.27,Lost Customers,1.0,1.7320508075688772,1.3862943611198906,2.079441541679836,1.9459101490553128,1.0986122886681098,2.302585092994046,0.5839432579994446,1.0,1.0,1.4142135623730951,1,False,True,False,False,False,False,False,True,False,False
8275,1965,PhD,Divorced,47025.0,1,1,2014-09-02,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,49,95,4,20,5,1,1,51,93.46642468239564,3.202525935949481,3.203248364538687,0.84,Lost Customers,1.0,4.0,0.0,1.3862943611198906,0.0,0.0,0.6931471805599453,0.5839432579994446,1.0,1.0,1.4142135623730951,1,True,False,False,False,False,False,False,False,False,True
9750,1961,PhD,Divorced,64325.0,0,1,2013-07-02,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,53,522,23,1307,3,5,5,35,58.57531760435572,83.49120433017592,83.51003834874803,3.99,Medium Value Customer,0.0,27.03701166919155,4.110873864173311,5.869296913133774,4.3694478524670215,2.5649493574615367,4.30406509320417,1.1748209479730365,3.1622776601683795,1.5874010519681994,2.23606797749979,1,True,False,False,False,False,False,False,False,False,True
2607,1953,Graduation,Single,40464.0,0,1,2013-11-01,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,61,400,24,630,2,5,3,25,21.529038112522684,86.71628326567433,86.73584480036092,3.85,Medium Value Customer,0.0,20.591260281974,2.8903717578961645,4.77912349311153,2.079441541679836,3.1780538303479458,3.737669618283368,1.234306082822791,2.8284271247461903,1.4422495703074083,2.8284271247461903,1,False,False,True,False,False,False,False,True,False,False
7214,1957,Graduation,Married,62187.0,0,0,2013-05-07,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,57,578,18,1283,3,4,5,34,51.02087114337568,62.56202074875959,62.57613354387548,3.04,Medium Value Customer,0.0,28.142494558940577,0.0,5.62040086571715,3.828641396489095,3.828641396489095,4.844187086458591,0.5839432579994446,2.0,2.080083823051904,2.23606797749979,0,False,True,False,False,False,False,False,True,False,False
5835,1976,PhD,Divorced,14849.0,1,0,2013-02-07,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,38,667,9,65,4,2,2,42,60.48094373865699,31.371222372575552,31.378299120234605,1.79,At Risk,1.0,4.58257569495584,1.0986122886681098,3.367295829986474,1.3862943611198906,1.0986122886681098,2.302585092994046,0.994099345357619,1.4142135623730951,1.0,2.0,1,True,False,False,False,False,False,False,False,False,True
3896,1984,Graduation,Married,27255.0,1,0,2013-07-11,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,30,513,5,37,5,1,1,51,96.46098003629764,9.336941813261165,9.339048048725468,1.12,At Risk,1.0,4.69041575982343,0.6931471805599453,2.4849066497880004,0.0,0.6931471805599453,1.0986122886681098,0.5839432579994446,1.0,1.0,1.7320508075688772,1,False,True,False,False,False,False,False,True,False,False
10350,1950,PhD,Married,54432.0,2,1,2013-09-05,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,64,457,5,38,4,1,1,41,62.59074410163339,9.336941813261165,9.339048048725468,0.87,Lost Customers,1.4142135623730951,5.744562646538029,0.0,1.791759469228055,0.0,0.0,0.0,0.5839432579994446,1.0,1.0,1.7320508075688772,1,False,True,False,False,False,False,False,False,False,True
7786,1986,PhD,Single,29999.0,1,0,2013-02-13,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,28,661,12,160,4,3,2,43,78.08529945553539,41.83581416328372,41.84525152267088,2.36,Low Value Customers,1.0,8.246211251235321,2.079441541679836,4.0943445622221,2.3978952727983707,1.791759469228055,2.4849066497880004,1.098158439308463,1.7320508075688772,1.259921049894873,2.0,1,False,False,True,False,False,False,False,False,False,True
2861,1983,Graduation,Single,24072.0,1,0,2013-04-16,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,31,599,4,23,2,1,1,21,20.5535390199637,3.202525935949481,3.203248364538687,0.29,Lost Customers,1.0,3.0,0.6931471805599453,1.9459101490553128,1.3862943611198906,0.0,1.6094379124341005,0.5839432579994446,1.0,1.0,1.4142135623730951,1,False,False,True,False,False,False,False,True,False,False
663,1989,PhD,Single,33996.0,0,0,2013-11-09,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,25,392,6,71,3,1,2,31,54.491833030853,15.358592692828148,15.362057297541169,1.06,At Risk,0.0,6.324555320336759,1.0986122886681098,2.772588722239781,2.19722457733622,0.0,1.9459101490553128,0.5839432579994446,1.0,1.259921049894873,1.7320508075688772,0,False,False,True,False,False,False,False,False,False,True
10675,1956,PhD,Married,66334.0,0,1,2013-03-04,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,1,58,642,19,1161,1,4,4,14,17.173321234119783,66.5764546684709,66.59147304308594,2.96,Low Value Customers,0.0,30.14962686336267,2.4849066497880004,5.389071729816501,0.0,0.0,3.1780538303479458,0.8412383821602403,3.0,1.5874010519681994,2.23606797749979,1,False,True,False,False,False,False,False,False,False,True
2521,1971,Master,Married,35178.0,1,0,2013-10-01,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,43,431,5,59,5,1,2,51,89.67785843920146,9.336941813261165,9.339048048725468,1.07,At Risk,1.0,4.795831523312719,0.6931471805599453,2.6390573296152584,1.0986122886681098,1.0986122886681098,2.9444389791664403,0.5839432579994446,1.0,1.259921049894873,1.4142135623730951,1,False,True,False,False,False,False,False,False,True,False
9592,1983,Graduation,Together,22010.0,1,0,2013-06-30,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,31,524,7,33,3,1,1,31,48.706896551724135,21.47045557059089,21.475298894653733,1.28,At Risk,1.0,3.3166247903554,1.0986122886681098,2.302585092994046,1.3862943611198906,0.0,2.19722457733622,0.8412383821602403,1.4142135623730951,1.0,1.7320508075688772,1,False,False,False,True,False,False,False,True,False,False
10151,1960,Graduation,Divorced,62204.0,0,2,2012-12-09,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,54,727,22,946,4,4,4,44,61.47912885662432,79.43166441136671,79.44958267538912,3.84,Medium Value Customer,0.0,17.804493814764857,3.8501476017100575,5.513428746164983,5.0238805208462765,3.8501476017100575,4.941642422609304,0.5839432579994446,2.0,1.8171205928321397,3.4641016151377544,1,True,False,False,False,False,False,False,True,False,False
7381,1968,Graduation,Divorced,75693.0,0,0,2012-06-12,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,1,46,907,22,1442,5,4,5,54,89.67785843920146,79.43166441136671,79.44958267538912,4.05,High value Customer,0.0,28.231188426986208,5.0369526024136295,5.683579767338681,4.290459441148391,4.584967478670572,3.4339872044851463,0.5839432579994446,3.3166247903554,1.709975946676697,2.449489742783178,0,True,False,False,False,False,False,False,True,False,False
4099,1972,Graduation,Married,30675.0,1,0,2012-12-11,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,42,725,5,62,5,1,2,51,85.2087114337568,9.336941813261165,9.339048048725468,1.04,At Risk,1.0,3.1622776601683795,1.0986122886681098,2.833213344056216,2.4849066497880004,1.0986122886681098,3.091042453358316,0.5839432579994446,1.0,1.0,1.7320508075688772,1,False,True,False,False,False,False,False,True,False,False
9560,1965,Graduation,Together,83003.0,0,0,2013-03-03,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,1,49,643,22,1674,5,4,5,54,81.76043557168784,79.43166441136671,79.44958267538912,3.99,Medium Value Customer,0.0,29.257477676655583,4.127134385045092,6.3473892096560105,3.713572066704308,3.258096538021482,4.812184355372417,0.5839432579994446,2.6457513110645907,1.9129311827723887,2.8284271247461903,0,False,False,False,True,False,False,False,True,False,False
10172,1988,Graduation,Single,68655.0,0,0,2012-10-08,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,26,789,21,1538,1,4,5,14,4.174228675136116,75.19170049616599,75.2086623054365,3.23,Medium Value Customer,0.0,21.354156504062622,2.995732273553991,6.725033642166843,4.330733340286331,4.77912349311153,3.6635616461296463,0.5839432579994446,2.0,1.8171205928321397,3.3166247903554,0,False,False,True,False,False,False,False,True,False,False
11191,1986,Graduation,Divorced,41411.0,0,0,2013-07-12,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,28,512,8,139,5,2,2,52,88.49818511796734,26.95083446098331,26.956914053688248,1.81,At Risk,0.0,6.082762530298219,3.49650756146648,3.6635616461296463,2.4849066497880004,1.3862943611198906,2.9444389791664403,0.5839432579994446,1.4142135623730951,1.259921049894873,2.0,0,True,False,False,False,False,False,False,True,False,False
9707,1969,PhD,Married,55212.0,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,45,743,20,1182,2,4,5,24,34.30127041742287,70.92918358141634,70.94518384840966,3.27,Medium Value Customer,0.0,33.21144381083123,0.0,3.828641396489095,0.0,0.0,3.555348061489413,0.994099345357619,2.0,1.4422495703074083,3.3166247903554,1,False,True,False,False,False,False,False,False,False,True
6245,1950,PhD,Together,59292.0,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,64,541,18,507,2,4,3,24,28.811252268602537,62.56202074875959,62.57613354387548,2.88,Low Value Customers,0.0,19.44222209522358,2.70805020110221,4.23410650459726,2.995732273553991,2.70805020110221,2.70805020110221,0.8412383821602403,1.7320508075688772,1.8171205928321397,2.8284271247461903,1,False,False,False,True,False,False,False,False,False,True
8234,1973,Basic,Together,27190.0,1,0,2013-08-15,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,1,41,478,4,18,5,1,1,51,86.22958257713249,3.202525935949481,3.203248364538687,0.78,Lost Customers,1.0,1.0,1.9459101490553128,2.079441541679836,0.0,0.6931471805599453,1.3862943611198906,0.5839432579994446,1.0,1.0,1.4142135623730951,1,False,False,False,True,False,False,True,False,False,False
1411,1952,Graduation,Divorced,82623.0,0,0,2013-10-11,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,62,421,16,940,3,3,4,33,40.76678765880218,53.33784393324312,53.34987593052109,2.57,Low Value Customers,0.0,14.2828568570857,3.555348061489413,5.3230099791384085,5.153291594497779,5.0369526024136295,5.159055299214529,0.5839432579994446,1.4142135623730951,2.154434690031884,2.0,0,True,False,False,False,False,False,False,True,False,False
8553,1965,Graduation,Married,44300.0,1,1,2013-06-23,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,49,531,6,42,2,1,1,21,34.30127041742287,15.358592692828148,15.362057297541169,0.91,Lost Customers,1.0,5.477225575051661,0.0,2.302585092994046,0.0,0.0,1.3862943611198906,0.8412383821602403,1.0,1.0,1.7320508075688772,1,False,True,False,False,False,False,False,True,False,False
1826,1970,Graduation,Divorced,84835.0,0,0,2014-06-16,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1,44,173,15,1190,5,3,5,53,100.0,49.48128101037438,49.49244304083014,2.85,Low Value Customers,0.0,13.74772708486752,4.653960350157523,5.940171252720432,4.718498871295094,5.247024072160486,5.389071729816501,0.5839432579994446,2.0,1.709975946676697,2.449489742783178,0,True,False,False,False,False,False,False,True,False,False
8842,1971,Graduation,Widow,30372.0,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,43,711,8,44,4,2,1,42,66.1070780399274,26.95083446098331,26.956914053688248,1.64,At Risk,1.0,3.872983346207417,0.0,2.5649493574615367,2.079441541679836,1.3862943611198906,2.079441541679836,0.994099345357619,1.4142135623730951,1.0,1.7320508075688772,1,False,False,False,False,True,False,False,True,False,False
11030,1976,Master,Married,33181.0,1,0,2014-03-01,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,38,280,4,16,1,1,1,11,9.323956442831216,3.202525935949481,3.203248364538687,0.21,Lost Customers,1.0,3.0,0.0,1.3862943611198906,0.0,0.0,1.6094379124341005,0.5839432579994446,1.0,1.0,1.4142135623730951,1,False,True,False,False,False,False,False,False,True,False
2579,1957,Graduation,Married,71113.0,0,1,2013-12-17,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0,57,354,26,835,1,5,4,15,4.174228675136116,92.46729815065405,92.48815700428604,3.96,Medium Value Customer,0.0,22.24859546128699,3.5263605246161616,5.545177444479562,2.4849066497880004,3.5263605246161616,2.19722457733622,1.098158439308463,2.449489742783178,2.0,3.0,1,False,True,False,False,False,False,False,True,False,False
175,1986,Graduation,Married,71952.0,1,0,2013-10-01,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,28,431,22,1443,1,4,5,14,6.261343012704174,79.43166441136671,79.44958267538912,3.42,Medium Value Customer,1.0,25.612496949731398,4.394449154672439,6.1224928095143865,3.970291913552122,4.68213122712422,4.543294782270004,0.8412383821602403,2.8284271247461903,1.709975946676697,2.8284271247461903,1,False,True,False,False,False,False,False,True,False,False
9185,1966,PhD,Single,69759.0,0,0,2013-10-28,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,1,48,404,18,1029,4,4,4,44,61.47912885662432,62.56202074875959,62.57613354387548,3.12,Medium Value Customer,0.0,21.2602916254693,3.044522437723423,6.244166900663736,2.6390573296152584,3.4339872044851463,0.0,0.994099345357619,2.0,1.9129311827723887,2.23606797749979,0,False,False,True,False,False,False,False,False,False,True
11056,1974,Graduation,Married,72099.0,0,0,2012-10-27,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0,40,770,18,1188,5,4,5,54,81.76043557168784,62.56202074875959,62.57613354387548,3.27,Medium Value Customer,0.0,23.366642891095847,4.5217885770490405,6.018593214496234,4.787491742782046,0.0,3.1354942159291497,0.5839432579994446,1.7320508075688772,1.709975946676697,3.1622776601683795,0,False,True,False,False,False,False,False,True,False,False
9365,1976,PhD,Single,60000.0,0,1,2012-12-22,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,38,714,24,1277,3,5,5,35,41.62885662431942,86.71628326567433,86.73584480036092,4.0,Medium Value Customer,0.0,32.37282811247729,0.0,5.384495062789089,0.0,0.0,2.5649493574615367,1.1748209479730365,3.3166247903554,1.5874010519681994,2.23606797749979,1,False,False,True,False,False,False,False,False,False,True
